choice_response.corr,s_adjust.thisIndex,xResolution,SJ_trials_skip.thisIndex,SJ_trials_after.thisN,cont_0.keys,cont_2.keys,s_adjust.thisN,cont_3.keys,participant,SJ_trials_after.thisIndex,cond,__datetime,SJ_trials_after.ran,choice_response.rt,trials.ran,response_distortion.corr,group,cont_5.rt,key_resp.rt,entity2,psychopyVersion,attribute1,choice_response.keys,cont_6.rt,SJ_trials_before.thisN,imagePath2,exit.rt,SJ_trials_before.thisIndex,key_resp.keys,SJ_trials_between.thisTrialN,SJ_trials_after.thisRepN,s_adjust.ran,training.thisIndex,s_adjust.thisRepN,cont_2.rt,SJ_trials_between.thisN,trials.thisN,SJ_trials_before.thisRepN,__participant,corrAns_synchronicity,training.thisRepN,SJ_trials_before.ran,target_loc,trials.thisTrialN,cont_4.rt,sentence_id,response_sync.rt,videoPath,cont_5.keys,SJ_trials_skip.thisTrialN,globalClockTime,cont_3.rt,response_distortion.keys,SJ_trials_between.thisIndex,id,cont_7.rt,block_counter_choice,SJ_trials_skip.thisN,cont_0.rt,expName,response_sync.keys,echo,trials.thisIndex,date,corrAns_distortion,show_attribute,cont_6.keys,entity1,corrAns_choice,SJ_trials_between.ran,SJ_trials_between.thisRepN,SJ_trials_skip.ran,cont_4.keys,trial_counter_choice,verb,trials.thisRepN,researcher,training.thisN,latency,SJ_trials_after.thisTrialN,training.thisTrialN,cont_7.keys,OS,cont_1.keys,frameRate,yResolution,cont_1.rt,imagePos,s_adjust.thisTrialN,response_sync.corr,item,block_counter_sj,attribute2,browser,trial_counter_sj,imagePath,SJ_trials_skip.thisRepN,__session,corrAns,sentence,response_distortion.rt,__experimentName,fill_attribute,trial_counter_training,exit.keys,training.ran,SJ_trials_before.thisTrialN,Name_optional
﻿1,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,3.134999999999991,1,,1,,,pilot,2021.1.2,alt,up,,,images/pfarrer.png,,,,,,,,,,,83,,76,,,,2,83,,055,,choice_videos/0_055.mp4,,,1024.926,,,,public,,0,,,av_experiment,,0,83,2021-04-27_19h46.33.888,,fies,,pfarrer,up,,,,,84,grüßt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,151,,klug,Firefox,,images/pilot.png,,SESSION,,Den alten Pfarrer grüßt der kluge Pilot.,,av_experiment,fies,89,,,,
﻿1,,1536,,,,,,,76,,3,2021-04-27_19h46.33.888,,3.2029999999999745,1,,1,,,riese,2021.1.2,flink,up,,,images/zwerg.png,,,,,,,,,,,84,,76,,,,2,84,,011,,choice_videos/3_011.mp4,,,1033.102,,,,public,,0,,,av_experiment,,10,84,2021-04-27_19h46.33.888,,blind,,zwerg,up,,,,,85,fesselt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,144,,träge,Firefox,,images/riese.png,,SESSION,,Der flinke Zwerg fesselt den trägen Riesen.,,av_experiment,blind,90,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,2.078999999999951,1,,1,,,maulwurf,2021.1.2,krank,right,,,images/hase.png,,,,,,,,,,,85,,76,,,,0,85,,060,,choice_videos/0_060.mp4,,,1041.349,,,,public,,0,,,av_experiment,,0,85,2021-04-27_19h46.33.888,,krank,,hase,left,,,,,86,küsst,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,106,,scheu,Firefox,,images/maulwurf.png,,SESSION,,Den kranken Hasen küsst der scheue Maulwurf.,,av_experiment,faul,91,,,,
﻿0,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,3.2770000000000437,1,,1,,,maulwurf,2021.1.2,krank,left,,,images/hase.png,,,,,,,,,,,86,,76,,,,1,86,,060,,choice_videos/1_060.mp4,,,1048.463,,,,public,,0,,,av_experiment,,0,86,2021-04-27_19h46.33.888,,scheu,,hase,right,,,,,87,küsst,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,107,,scheu,Firefox,,images/maulwurf.png,,SESSION,,Den kranken Hasen küsst der scheue Maulwurf.,,av_experiment,böse,92,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,2.966000000000122,1,,1,,,soldat,2021.1.2,blind,left,,,images/jäger.png,,,,,,,,,,,87,,76,,,,1,87,,043,,choice_videos/4_043.mp4,,,1056.772,,,,public,,0,,,av_experiment,,400,87,2021-04-27_19h46.33.888,,brav,,jäger,right,,,,,88,erschießt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,75,,brav,Firefox,,images/soldat.png,,SESSION,,Den blinden Jäger erschießt der brave Soldat.,,av_experiment,dick,93,,,,
﻿0,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,2.7159999999998945,1,,1,,,pinguin,2021.1.2,süß,up,,,images/koala.png,,,,,,,,,,,88,,76,,,,1,88,,054,,choice_videos/1_054.mp4,,,1064.768,,,,public,,0,,,av_experiment,,0,88,2021-04-27_19h46.33.888,,klug,,koala,right,,,,,89,filmt,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,97,,klug,Firefox,,images/pinguin.png,,SESSION,,Den süßen Koala filmt der kleine Pinguin.,,av_experiment,frech,94,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,3.158000000000129,1,,1,,,soldat,2021.1.2,nett,left,,,images/papst.png,,,,,,,,,,,89,,76,,,,1,89,,059,,choice_videos/4_059.mp4,,,1072.515,,,,public,,0,,,av_experiment,,400,89,2021-04-27_19h46.33.888,,gut,,papst,right,,,,,90,küsst,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,105,,gut,Firefox,,images/soldat.png,,SESSION,,Den netten Papst küsst der gute Soldat.,,av_experiment,still,95,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,2.571999999999889,1,,1,,,pinguin,2021.1.2,nass,left,,,images/frosch.png,,,,,,,,,,,90,,76,,,,1,90,,069,,choice_videos/0_069.mp4,,,1080.726,,,,public,,0,,,av_experiment,,0,90,2021-04-27_19h46.33.888,,arm,,frosch,right,,,,,91,tritt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,121,,arm,Firefox,,images/pinguin.png,,SESSION,,Den nassen Frosch tritt der arme Pinguin.,,av_experiment,klein,96,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,2.379000000000133,1,,1,,,pilot,2021.1.2,dünn,right,,,images/arzt.png,,,,,,,,,,,91,,76,,,,0,91,,073,,choice_videos/0_073.mp4,,,1088.3220000000001,,,,public,,0,,,av_experiment,,0,91,2021-04-27_19h46.33.888,,dünn,,arzt,left,,,,,92,umarmt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,126,,treu,Firefox,,images/pilot.png,,SESSION,,Den dünnen Arzt umarmt der treue Pilot.,,av_experiment,alt,97,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,2.8040000000000873,1,,1,,,pilot,2021.1.2,alt,right,,,images/pfarrer.png,,,,,,,,,,,92,,76,,,,0,92,,055,,choice_videos/2_055.mp4,,,1095.74,,,,public,,0,,,av_experiment,,0,92,2021-04-27_19h46.33.888,,alt,,pfarrer,left,,,,,93,grüßt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,98,,klug,Firefox,,images/pilot.png,,SESSION,,Den alten Pfarrer grüßt der kluge Pilot.,,av_experiment,schwarz,98,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,1.913000000000011,1,,1,,,soldat,2021.1.2,blind,right,,,images/jäger.png,,,,,,,,,,,93,,76,,,,0,93,,002,,choice_videos/4_002.mp4,,,1103.58,,,,public,,0,,,av_experiment,,400,93,2021-04-27_19h46.33.888,,blind,,jäger,left,,,,,94,erschießt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,1,,brav,Firefox,,images/soldat.png,,SESSION,,Der blinde Jäger erschießt den braven Soldaten.,,av_experiment,schwer,99,,,,
﻿0,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,3.3579999999999472,1,,1,,,mann,2021.1.2,dick,left,,,images/nikolaus.png,,,,,,,,,,,94,,76,,,,1,94,,066,,choice_videos/1_066.mp4,,,1110.542,,,,public,,0,,,av_experiment,,0,94,2021-04-27_19h46.33.888,,alt,,nikolaus,right,,,,,95,streichelt,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,117,,alt,Firefox,,images/mann.png,,SESSION,,Den dicken Nikolaus streichelt der alte Mann.,,av_experiment,bunt,100,,,,
﻿1,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,3.0629999999998745,1,,1,,,kobold,2021.1.2,rüde,up,,,images/cowboy.png,,,,,,,,,,,95,,76,,,,2,95,,016,,choice_videos/0_016.mp4,,,1118.954,,,,public,,0,,,av_experiment,,0,95,2021-04-27_19h46.33.888,,groß,,cowboy,up,,,,,96,jagt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,146,,frech,Firefox,,images/kobold.png,,SESSION,,Der rüde Cowboy jagt den frechen Kobold.,,av_experiment,groß,101,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,3.257000000000062,1,,1,,5.285000000000082,maulwurf,2021.1.2,dick,left,,,images/koala.png,,,return,,,,,,,,96,,76,,,,1,96,,058,,choice_videos/2_058.mp4,,,1127.05,,,,public,,0,,,av_experiment,,0,96,2021-04-27_19h46.33.888,,klein,,koala,right,,,,,97,jagt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,103,,klein,Firefox,,images/maulwurf.png,,SESSION,,Den dicken Koala jagt der kleine Maulwurf.,,av_experiment,schlau,102,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,2.59699999999998,1,,1,,,esel,2021.1.2,klug,left,,,images/pinguin.png,,,,,,,,,,,97,,76,,,,1,97,,020,,choice_videos/0_020.mp4,,,1140.707,,,,public,,0,,,av_experiment,,0,97,2021-04-27_19h46.33.888,,alt,,pinguin,right,,,,,98,küsst,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,31,,alt,Firefox,,images/esel.png,,SESSION,,Der kluge Pinguin küsst den alten Esel.,,av_experiment,dick,103,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,3.520999999999958,1,,1,,,metzger,2021.1.2,gut,left,,,images/lehrer.png,,,,,,,,,,,98,,76,,,,1,98,,042,,choice_videos/2_042.mp4,,,1148.337,,,,public,,0,,,av_experiment,,0,98,2021-04-27_19h46.33.888,,alt,,lehrer,right,,,,,99,beschattet,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,73,,alt,Firefox,,images/metzger.png,,SESSION,,Den guten Lehrer beschattet der alte Metzger.,,av_experiment,brav,104,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,3.4909999999999854,1,,1,,,bär,2021.1.2,still,left,,,images/roboter.png,,,,,,,,,,,99,,76,,,,1,99,,077,,choice_videos/4_077.mp4,,,1156.8990000000001,,,,public,,0,,,av_experiment,,400,99,2021-04-27_19h46.33.888,,groß,,roboter,right,,,,,100,weckt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,135,,groß,Firefox,,images/bär.png,,SESSION,,Den stillen Roboter weckt der große Bär.,,av_experiment,alt,105,,,,
﻿0,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,1.7210000000000036,1,,1,,,tourist,2021.1.2,müde,right,,,images/ritter.png,,,,,,,,,,,100,,76,,,,0,100,,014,,choice_videos/1_014.mp4,,,1165.428,,,,public,,0,,,av_experiment,,0,100,2021-04-27_19h46.33.888,,müde,,ritter,left,,,,,101,interviewt,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,22,,laut,Firefox,,images/tourist.png,,SESSION,,Der müde Ritter interviewt den lauten Touristen.,,av_experiment,böse,106,,,,
﻿0,,1536,,,,,,,76,,3,2021-04-27_19h46.33.888,,2.0800000000001546,1,,1,,,gärtner,2021.1.2,dreist,right,,,images/postbote.png,,,,,,,,,,,101,,76,,,,0,101,,048,,choice_videos/3_048.mp4,,,1172.191,,,,public,,0,,,av_experiment,,10,101,2021-04-27_19h46.33.888,,dreist,,postbote,left,,,,,102,erwürgt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,84,,böse,Firefox,,images/gärtner.png,,SESSION,,Den dreisten Postboten erwürgt der böse Gärtner.,,av_experiment,schön,107,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,2.5449999999998454,1,,1,,,räuber,2021.1.2,streng,right,,,images/zauberer.png,,,,,,,,,,,102,,76,,,,0,102,,056,,choice_videos/4_056.mp4,,,1179.305,,,,public,,0,,,av_experiment,,400,102,2021-04-27_19h46.33.888,,streng,,zauberer,left,,,,,103,jagt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,100,,böse,Firefox,,images/räuber.png,,SESSION,,Den strengen Zauberer jagt der böse Räuber.,,av_experiment,böse,108,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,1.990000000000009,1,,1,,,tourist,2021.1.2,fies,right,,,images/koch.png,,,,,,,,,,,103,,76,,,,0,103,,005,,choice_videos/0_005.mp4,,,1186.9,,,,public,,0,,,av_experiment,,0,103,2021-04-27_19h46.33.888,,fies,,koch,left,,,,,104,ersticht,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,2,,arm,Firefox,,images/tourist.png,,SESSION,,Der fiese Koch ersticht den armen Touristen.,,av_experiment,still,109,,,,
﻿1,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,3.9260000000001583,1,,1,,,vater,2021.1.2,schlau,up,,,images/kasper.png,,,,,,,,,,,104,,76,,,,2,104,,001,,choice_videos/4_001.mp4,,,1193.96,,,,public,,0,,,av_experiment,,400,104,2021-04-27_19h46.33.888,,böse,,kasper,up,,,,,105,beschattet,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,140,,faul,Firefox,,images/vater.png,,SESSION,,Der schlaue Kasper beschattet den faulen Vater.,,av_experiment,böse,110,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,2.7259999999998854,1,,1,,,kapitän,2021.1.2,arm,right,,,images/matrose.png,,,,,,,,,,,105,,76,,,,0,105,,079,,choice_videos/2_079.mp4,,,1202.942,,,,public,,0,,,av_experiment,,0,105,2021-04-27_19h46.33.888,,arm,,matrose,left,,,,,106,weckt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,138,,groß,Firefox,,images/kapitän.png,,SESSION,,Den armen Matrosen weckt der große Kapitän.,,av_experiment,brav,111,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,1.8640000000000327,1,,1,,,elch,2021.1.2,taub,right,,,images/elefant.png,,,,,,,,,,,106,,76,,,,0,106,,007,,choice_videos/4_007.mp4,,,1210.721,,,,public,,0,,,av_experiment,,400,106,2021-04-27_19h46.33.888,,taub,,elefant,left,,,,,107,fängt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,10,,müde,Firefox,,images/elch.png,,SESSION,,Der taube Elefant fängt den müden Elch.,,av_experiment,nett,112,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,3.1929999999999836,1,,1,,,esel,2021.1.2,alt,left,,,images/löwe.png,,,,,,,,,,,107,,76,,,,1,107,,062,,choice_videos/0_062.mp4,,,1217.616,,,,public,,0,,,av_experiment,,0,107,2021-04-27_19h46.33.888,,stur,,löwe,right,,,,,108,malt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,111,,stur,Firefox,,images/esel.png,,SESSION,,Den alten Löwen malt der sture Esel.,,av_experiment,groß,113,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,2.5039999999999054,1,,1,,,kasper,2021.1.2,stolz,right,,,images/clown.png,,,,,,,,,,,108,,76,,,,0,108,,067,,choice_videos/2_067.mp4,,,1225.859,,,,public,,0,,,av_experiment,,0,108,2021-04-27_19h46.33.888,,stolz,,clown,left,,,,,109,tadelt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,118,,frech,Firefox,,images/kasper.png,,SESSION,,Den stolzen Clown tadelt der freche Kasper.,,av_experiment,gut,114,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,2.0570000000000164,1,,1,,,frosch,2021.1.2,grau,right,,,images/elefant.png,,,,,,,,,,,109,,76,,,,0,109,,041,,choice_videos/4_041.mp4,,,1233.424,,,,public,,0,,,av_experiment,,400,109,2021-04-27_19h46.33.888,,grau,,elefant,left,,,,,110,berührt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,70,,grün,Firefox,,images/frosch.png,,SESSION,,Den grauen Elefanten berührt der grüne Frosch.,,av_experiment,arm,115,,,,
﻿1,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,3.525000000000091,1,,1,,,vater,2021.1.2,süß,up,,,images/junge.png,,,,,,,,,,,110,,76,,,,2,110,,018,,choice_videos/2_018.mp4,,,1240.519,,,,public,,0,,,av_experiment,,0,110,2021-04-27_19h46.33.888,,blind,,junge,up,,,,,111,küsst,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,148,,lieb,Firefox,,images/vater.png,,SESSION,,Der süße Junge küsst den lieben Vater.,,av_experiment,blind,116,,,,
﻿1,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,3.5930000000000746,1,,1,,,pilot,2021.1.2,alt,up,,,images/pfarrer.png,,,,,,,,,,,111,,76,,,,2,111,,055,,choice_videos/1_055.mp4,,,1249.098,,,,public,,0,,,av_experiment,,0,111,2021-04-27_19h46.33.888,,dick,,pfarrer,up,,,,,112,grüßt,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,152,,klug,Firefox,,images/pilot.png,,SESSION,,Den alten Pfarrer grüßt der kluge Pilot.,,av_experiment,dick,117,,,,
﻿1,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,3.8170000000000073,1,,1,,1.7429999999999382,bauer,2021.1.2,stark,up,,,images/tourist.png,,,return,,,,,,,,112,,76,,,,2,112,,065,,choice_videos/4_065.mp4,,,1257.743,,,,public,,0,,,av_experiment,,400,112,2021-04-27_19h46.33.888,,blind,,tourist,up,,,,,113,schubst,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,155,,lahm,Firefox,,images/bauer.png,,SESSION,,Den starken Touristen schubst der lahme Bauer.,,av_experiment,blind,118,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,2.9759999999998854,1,,1,,,postbote,2021.1.2,schwer,left,,,images/boxer.png,,,,,,,,,,,113,,76,,,,1,113,,075,,choice_videos/0_075.mp4,,,1268.42,,,,public,,0,,,av_experiment,,0,113,2021-04-27_19h46.33.888,,dick,,boxer,right,,,,,114,verfolgt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,131,,dick,Firefox,,images/postbote.png,,SESSION,,Den schweren Boxer verfolgt der dicke Postbote.,,av_experiment,alt,119,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,3.2210000000000036,1,,1,,,soldat,2021.1.2,böse,left,,,images/räuber.png,,,,,,,,,,,114,,76,,,,1,114,,027,,choice_videos/4_027.mp4,,,1276.434,,,,public,,0,,,av_experiment,,400,114,2021-04-27_19h46.33.888,,brav,,räuber,right,,,,,115,schlägt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,45,,brav,Firefox,,images/soldat.png,,SESSION,,Der böse Räuber schlägt den braven Soldaten.,,av_experiment,faul,120,,,,
﻿0,,1536,,,,,,,76,,3,2021-04-27_19h46.33.888,,2.1099999999999,1,,1,,,bär,2021.1.2,still,right,,,images/roboter.png,,,,,,,,,,,115,,76,,,,0,115,,077,,choice_videos/3_077.mp4,,,1284.694,,,,public,,0,,,av_experiment,,10,115,2021-04-27_19h46.33.888,,still,,roboter,left,,,,,116,weckt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,134,,groß,Firefox,,images/bär.png,,SESSION,,Den stillen Roboter weckt der große Bär.,,av_experiment,brav,121,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,3.88799999999992,1,,1,,,ritter,2021.1.2,böse,left,,,images/wikinger.png,,,,,,,,,,,116,,76,,,,1,116,,031,,choice_videos/2_031.mp4,,,1291.84,,,,public,,0,,,av_experiment,,0,116,2021-04-27_19h46.33.888,,dick,,wikinger,right,,,,,117,streichelt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,53,,dick,Firefox,,images/ritter.png,,SESSION,,Der böse Wikinger streichelt den dicken Ritter.,,av_experiment,böse,122,,,,
﻿0,,1536,,,,,,,76,,3,2021-04-27_19h46.33.888,,3.0699999999999363,1,,1,,,koala,2021.1.2,klein,left,,,images/pinguin.png,,,,,,,,,,,117,,76,,,,1,117,,012,,choice_videos/3_012.mp4,,,1300.769,,,,public,,0,,,av_experiment,,10,117,2021-04-27_19h46.33.888,,süß,,pinguin,right,,,,,118,filmt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,19,,süß,Firefox,,images/koala.png,,SESSION,,Der kleine Pinguin filmt den süßen Koala.,,av_experiment,dick,123,,,,
﻿0,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,2.0440000000000964,1,,1,,,metzger,2021.1.2,gut,right,,,images/lehrer.png,,,,,,,,,,,118,,76,,,,0,118,,042,,choice_videos/1_042.mp4,,,1308.882,,,,public,,0,,,av_experiment,,0,118,2021-04-27_19h46.33.888,,gut,,lehrer,left,,,,,119,beschattet,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,72,,alt,Firefox,,images/metzger.png,,SESSION,,Den guten Lehrer beschattet der alte Metzger.,,av_experiment,klug,124,,,,
﻿0,,1536,,,,,,,76,,4,2021-04-27_19h46.33.888,,2.158999999999878,1,,1,,,tiger,2021.1.2,dick,right,,,images/bär.png,,,,,,,,,,,119,,76,,,,0,119,,025,,choice_videos/4_025.mp4,,,1315.961,,,,public,,0,,,av_experiment,,400,119,2021-04-27_19h46.33.888,,dick,,bär,left,,,,,120,massiert,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,40,,stolz,Firefox,,images/tiger.png,,SESSION,,Der dicke Bär massiert den stolzen Tiger.,,av_experiment,dick,125,,,,
﻿1,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,3.1460000000001855,1,,1,,,vater,2021.1.2,schlau,up,,,images/kasper.png,,,,,,,,,,,120,,76,,,,2,120,,001,,choice_videos/1_001.mp4,,,1323.157,,,,public,,0,,,av_experiment,,0,120,2021-04-27_19h46.33.888,,arm,,kasper,up,,,,,121,beschattet,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,142,,faul,Firefox,,images/vater.png,,SESSION,,Der schlaue Kasper beschattet den faulen Vater.,,av_experiment,arm,126,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,3.227999999999838,1,,1,,,soldat,2021.1.2,fies,left,,,images/pirat.png,,,,,,,,,,,121,,76,,,,1,121,,003,,choice_videos/2_003.mp4,,,1331.336,,,,public,,0,,,av_experiment,,0,121,2021-04-27_19h46.33.888,,brav,,pirat,right,,,,,122,erschießt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,4,,brav,Firefox,,images/soldat.png,,SESSION,,Der fiese Pirat erschießt den braven Soldaten.,,av_experiment,süß,127,,,,
﻿0,,1536,,,,,,,76,,3,2021-04-27_19h46.33.888,,1.3559999999999945,1,,1,,,pinguin,2021.1.2,dick,right,,,images/bär.png,,,,,,,,,,,122,,76,,,,0,122,,015,,choice_videos/3_015.mp4,,,1339.614,,,,public,,0,,,av_experiment,,10,122,2021-04-27_19h46.33.888,,dick,,bär,left,,,,,123,interviewt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,24,,klein,Firefox,,images/pinguin.png,,SESSION,,Der dicke Bär interviewt den kleinen Pinguin.,,av_experiment,klug,128,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,2.855000000000018,1,,1,,,zauberer,2021.1.2,blind,left,,,images/kasper.png,,,,,,,,,,,123,,76,,,,1,123,,051,,choice_videos/0_051.mp4,,,1345.996,,,,public,,0,,,av_experiment,,0,123,2021-04-27_19h46.33.888,,groß,,kasper,right,,,,,124,fesselt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,91,,groß,Firefox,,images/zauberer.png,,SESSION,,Den blinden Kasper fesselt der große Zauberer.,,av_experiment,brav,129,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,1.6480000000001382,1,,1,,,soldat,2021.1.2,nett,right,,,images/papst.png,,,,,,,,,,,124,,76,,,,0,124,,019,,choice_videos/2_019.mp4,,,1353.907,,,,public,,0,,,av_experiment,,0,124,2021-04-27_19h46.33.888,,nett,,papst,left,,,,,125,küsst,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,28,,gut,Firefox,,images/soldat.png,,SESSION,,Der nette Papst küsst den guten Soldaten.,,av_experiment,arm,130,,,,
﻿0,,1536,,,,,,,76,,1,2021-04-27_19h46.33.888,,2.6510000000000673,1,,1,,,polizist,2021.1.2,frech,left,,,images/punker.png,,,,,,,,,,,125,,76,,,,1,125,,028,,choice_videos/1_028.mp4,,,1360.584,,,,public,,0,,,av_experiment,,0,125,2021-04-27_19h46.33.888,,schwach,,punker,right,,,,,126,schlägt,0,aron,,10,,,,Win32,,60.02400960384206,864,,0,,,47,,schwach,Firefox,,images/polizist.png,,SESSION,,Der freche Punker schlägt den schwachen Polizisten.,,av_experiment,schlau,131,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,3.4320000000000164,1,,1,,,elch,2021.1.2,schnell,left,,,images/elefant.png,,,,,,,,,,,126,,76,,,,1,126,,076,,choice_videos/2_076.mp4,,,1368.285,,,,public,,0,,,av_experiment,,0,126,2021-04-27_19h46.33.888,,lahm,,elefant,right,,,,,127,verfolgt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,133,,lahm,Firefox,,images/elch.png,,SESSION,,Den schnellen Elefanten verfolgt der lahme Elch.,,av_experiment,dick,132,,,,
﻿0,,1536,,,,,,,76,,0,2021-04-27_19h46.33.888,,1.7280000000000655,1,,1,,,pinguin,2021.1.2,süß,right,,,images/koala.png,,,,,,,,,,,127,,76,,,,0,127,,054,,choice_videos/0_054.mp4,,,1376.743,,,,public,,0,,,av_experiment,,0,127,2021-04-27_19h46.33.888,,süß,,koala,left,,,,,128,filmt,0,aron,,0,,,,Win32,,60.02400960384206,864,,0,,,96,,klug,Firefox,,images/pinguin.png,,SESSION,,Den süßen Koala filmt der kleine Pinguin.,,av_experiment,blind,133,,,,
﻿0,,1536,,,,,,,76,,2,2021-04-27_19h46.33.888,,3.5240000000001146,1,,1,,4.393000000000029,cowboy,2021.1.2,gut,up,,,images/soldat.png,,,return,,,,,,,,128,,76,,,,1,128,,008,,choice_videos/2_008.mp4,,,1383.523,,,,public,,0,,,av_experiment,,0,128,2021-04-27_19h46.33.888,,müde,,soldat,right,,,,,129,fängt,0,aron,,400,,,,Win32,,60.02400960384206,864,,0,,,13,,müde,Firefox,,images/cowboy.png,,SESSION,,Der gute Soldat fängt den frechen Cowboy.,,av_experiment,still,134,,,,
